imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
015.jpg,          4,          1,   169.7949,   155.4872,   115.6154,     1.7321,     1.7321,     1.7321,    64.4171,    -0.5873,    22.9243,     8.3851,     1.4379,     9.8194,     0.1207,     0.3312,     0.6659,     0.0120,     0.1522,     0.0774,         78,    32.5020,     0.6559,    11.7913,     8.9004,     0.0000,     0.0000,     0.0000,         16,         42,          9,         12, DEFECTOS 
015.jpg,          4,          2,   213.4000,   210.8000,   204.4000,     7.1414,     7.1414,     7.1414,    84.4952,    -0.2431,     3.4744,     4.6779,     0.4681,     0.8092,     0.1221,     0.0419,     0.8369,     0.0177,     0.0103,     0.0536,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         28,         34,          3,          3, DEFECTOS 
015.jpg,          4,          3,   202.8000,   202.8000,   202.8000,     5.3852,     5.3852,     5.3852,    81.6040,     0.0000,    -0.0000,     2.7659,     0.0000,     0.0000,     0.0000,     0.0000,     0.7953,     0.0000,     0.0000,     0.0301,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         37,         29,          3,          3, DEFECTOS 
015.jpg,          4,          4,   170.3793,   164.8621,   123.7931,     3.0000,     3.0000,     3.0000,    67.1992,    -4.4501,    21.9921,     5.3905,     3.8586,    10.4625,     0.1403,     0.2748,     0.6682,     0.0225,     0.1155,     0.0557,         29,    24.1740,     0.9359,    11.9152,     4.1966,     0.0000,     0.0000,     0.0000,         40,         60,         11,          6, DEFECTOS 
015.jpg,          4,          5,   226.1765,   229.0000,   210.7647,     3.8730,     3.8730,     3.8730,    90.2600,    -4.1130,     8.5723,     4.9939,     0.8634,     1.7801,     0.1923,     0.0802,     0.8980,     0.0027,     0.0186,     0.0551,         17,    13.1000,     0.8769,     6.8198,     3.2780,     0.0000,     0.0000,     0.0000,         41,         14,          7,          3, DEFECTOS 
015.jpg,          4,          6,   184.8000,   183.0000,   164.8000,     7.1414,     7.1414,     7.1414,    74.0826,    -2.5688,     9.4853,     3.9819,     0.5146,     1.0244,     0.1515,     0.1084,     0.7247,     0.0065,     0.0104,     0.0420,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         49,         49,          3,          3, DEFECTOS 
015.jpg,          4,          7,   156.2941,   154.2941,   119.0000,     3.8730,     3.8730,     3.8730,    63.0045,    -5.2179,    18.8637,     5.3584,     1.2005,     3.8879,     0.1574,     0.2410,     0.6129,     0.0061,     0.0524,     0.0558,         17,    14.4400,     0.9139,     7.7763,     3.1561,     0.0000,     0.0000,     0.0000,         52,         64,          7,          5, DEFECTOS 
015.jpg,          4,          8,   228.4000,   230.4000,   217.4000,     5.3852,     5.3852,     6.2450,    90.9599,    -2.9442,     6.0947,     2.1586,     0.1976,     0.5579,     0.1925,     0.0566,     0.9035,     0.0024,     0.0059,     0.0239,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         59,         17,          3,          3, DEFECTOS 
015.jpg,          4,          9,   160.3000,   159.4000,   137.9000,     5.0990,     5.0990,     5.0990,    65.0844,    -3.5156,    11.4134,     7.9813,     1.9592,     2.7510,     0.1570,     0.1483,     0.6314,     0.0226,     0.0404,     0.0846,         10,     8.6260,     0.5923,     4.1633,     3.3546,     0.0000,     0.0000,     0.0000,         60,         67,          4,          4, DEFECTOS 
015.jpg,          4,         10,   213.6818,   215.0000,   156.5909,     3.4641,     3.4641,     3.4641,    84.5974,    -9.5282,    28.7415,     6.1670,     2.6020,     8.1729,     0.1708,     0.2758,     0.8462,     0.0101,     0.0785,     0.0685,         22,    17.6900,     0.9319,     9.1881,     3.3324,     0.0000,     0.0000,     0.0000,         75,         19,          9,          4, DEFECTOS 
015.jpg,          4,         11,   182.6000,   184.2000,   165.0000,     7.1414,     7.1414,     7.1414,    74.2058,    -3.9772,     9.5635,     5.8829,     0.6485,     1.3887,     0.1803,     0.1044,     0.7224,     0.0026,     0.0149,     0.0631,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         90,         27,          3,          3, DEFECTOS 
015.jpg,          4,         12,    92.7000,    86.6000,    56.1000,     5.0990,     5.0990,     5.0990,    36.4679,    -2.5716,    18.7164,     9.1815,     0.8036,     2.2990,     0.1389,     0.4195,     0.3635,     0.0058,     0.1201,     0.0856,         10,     8.6260,     0.5923,     4.1633,     3.3546,     0.0000,     0.0000,     0.0000,         93,        116,          4,          4, DEFECTOS 
015.jpg,          4,         13,    91.6364,    81.0909,    61.9091,     4.7958,     4.7958,     4.7958,    34.8270,     0.9593,    12.9191,     8.7599,     3.0738,     1.9238,     0.1151,     0.3385,     0.3604,     0.0340,     0.0732,     0.0900,         11,    10.0320,     0.7981,     5.1004,     3.0734,     0.0000,     0.0000,     0.0000,         97,        110,          4,          5, DEFECTOS 
015.jpg,          4,         14,   158.5056,   146.9213,    91.7753,     1.7321,     1.7321,     1.7321,    60.6282,    -3.4863,    30.6869,     9.7466,     2.1039,     8.3319,     0.1380,     0.4406,     0.6216,     0.0107,     0.1617,     0.0918,         89,    31.7660,     0.5179,    11.6636,     9.9773,     0.0000,     0.0000,     0.0000,        119,         57,         11,         12, DEFECTOS 
026.jpg,          1,          1,   224.1176,   227.7647,   203.7059,     3.8730,     3.8730,     3.8730,    89.6291,    -5.3579,    11.3408,     5.2433,     1.3923,     2.7829,     0.1911,     0.1062,     0.8932,     0.0063,     0.0274,     0.0578,         17,    14.4400,     0.9091,     7.5622,     3.1500,     0.0000,     0.0000,     0.0000,         56,         18,          7,          5, DEFECTOS 
026.jpg,          1,          2,   225.0000,   225.2000,   222.6000,     7.1414,     7.1414,     7.1414,    89.4973,    -0.5319,     1.2469,     4.4138,     0.3514,     0.5457,     0.1733,     0.0117,     0.8831,     0.0133,     0.0057,     0.0486,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         64,         10,          3,          3, DEFECTOS 
026.jpg,          1,          3,   222.2667,   223.2333,   189.5333,     3.0000,     3.0000,     3.0000,    88.0081,    -5.9204,    16.4555,     6.3372,     1.3911,     4.4459,     0.1730,     0.1529,     0.8762,     0.0110,     0.0417,     0.0699,         30,    30.3520,     0.9766,    15.3819,     3.3070,     0.0000,     0.0000,     0.0000,         71,         22,         14,          4, CALYX 
026.jpg,          1,          4,   179.1250,   170.6250,   102.3750,     5.6569,     5.6569,     5.6569,    69.1148,    -6.7854,    36.1324,     5.4387,     1.9975,     4.8568,     0.1476,     0.4306,     0.7025,     0.0073,     0.0542,     0.0591,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         73,        173,          4,          4, DEFECTOS 
026.jpg,          1,          5,   189.3750,   189.1250,   113.0000,     5.2915,     4.1231,     5.6569,    75.1956,   -10.8148,    38.1656,     2.5960,     4.5655,    13.1998,     0.1626,     0.4103,     0.7485,     0.0111,     0.1389,     0.0290,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         74,        163,          4,          4, DEFECTOS 
026.jpg,          1,          6,   157.6154,   149.2308,    73.0769,     4.4721,     4.4721,     4.4721,    60.9645,    -7.2324,    40.5917,     7.3137,     2.4441,     5.9666,     0.1493,     0.5453,     0.6181,     0.0083,     0.0990,     0.0747,         13,    10.4040,     0.7102,     5.0330,     3.5432,     0.0000,     0.0000,     0.0000,         82,        183,          5,          4, DEFECTOS 
026.jpg,          1,          7,   176.3082,   184.8742,   160.5755,     1.0000,     1.0000,     1.0000,    73.6843,    -7.3809,    11.3910,    11.2534,     1.9991,     3.9773,     0.2329,     0.1366,     0.7250,     0.0429,     0.0514,     0.1181,        318,    91.7920,     0.8995,    33.2689,    14.5340,     0.0000,     0.0000,     0.0000,         87,         12,         33,         18, CALYX 
026.jpg,          1,          8,   137.6250,   138.8750,    73.8750,     5.6569,     5.6569,     5.6569,    56.3571,   -10.1967,    34.2206,     5.5233,     2.9668,     7.2638,     0.1681,     0.4772,     0.5480,     0.0087,     0.1153,     0.0564,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         90,        186,          4,          3, DEFECTOS 
026.jpg,          1,          9,   137.2500,   127.5000,    87.7500,     5.6569,     5.6569,     5.6569,    53.3080,    -2.4779,    22.9461,     4.8313,     0.8796,     6.1434,     0.1343,     0.3626,     0.5382,     0.0053,     0.1078,     0.0507,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        112,        186,          4,          3, DEFECTOS 
026.jpg,          1,         10,   208.6000,   211.2000,   194.2000,     7.0711,     7.1414,     6.3246,    83.9976,    -3.8740,     8.1008,     3.5038,     0.7458,     1.6793,     0.1923,     0.0801,     0.8282,     0.0020,     0.0148,     0.0394,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        121,         18,          3,          3, DEFECTOS 
026.jpg,          1,         11,   150.4000,   137.0000,    86.6000,     7.1414,     7.1414,     7.1414,    57.1177,    -2.3194,    28.8353,     6.2915,     0.7059,     3.9338,     0.1315,     0.4339,     0.5898,     0.0029,     0.1001,     0.0590,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        126,        177,          3,          3, DEFECTOS 
026.jpg,          1,         12,   181.6250,   178.1250,   151.7500,     4.0000,     4.0000,     4.0000,    72.2167,    -3.2724,    13.9651,     5.7612,     1.2046,     1.9099,     0.1467,     0.1660,     0.7123,     0.0118,     0.0253,     0.0618,         16,    13.2160,     0.8317,     6.4345,     3.5726,     0.0000,     0.0000,     0.0000,        147,         57,          6,          5, DEFECTOS 
026.jpg,          1,         13,   170.0000,   164.6000,   150.2000,     7.1414,     7.1414,     7.1414,    67.5928,    -0.6173,     8.1955,     7.0624,     0.8763,     1.7081,     0.1214,     0.1189,     0.6667,     0.0157,     0.0302,     0.0764,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        163,         61,          3,          3, DEFECTOS 
026.jpg,          1,         14,   167.0000,   160.0000,   144.8000,     7.1414,     7.1414,     7.1414,    66.0238,    -0.1352,     8.8459,     4.6940,     0.5719,     1.4123,     0.1134,     0.1342,     0.6549,     0.0087,     0.0213,     0.0480,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        164,         56,          3,          3, DEFECTOS 
026.jpg,          1,         15,   192.7143,   189.0000,   152.7143,     4.2426,     4.2426,     4.2426,    76.0058,    -4.6820,    18.8642,     6.5006,     1.2502,     2.1755,     0.1507,     0.2092,     0.7560,     0.0083,     0.0238,     0.0685,         14,    11.1400,     0.8248,     5.7238,     3.2367,     0.0000,     0.0000,     0.0000,        165,         46,          3,          6, DEFECTOS 
026.jpg,          1,         16,   168.2500,   142.8750,    78.9167,     3.3166,     3.3166,     3.3166,    60.3406,     1.6313,    36.7512,     7.3708,     2.3757,    11.1514,     0.1184,     0.5311,     0.6598,     0.0099,     0.1615,     0.0862,         24,    23.2400,     0.7431,     8.1594,     5.4601,     0.0000,     0.0000,     0.0000,        165,         73,          6,          8, DEFECTOS 
026.jpg,          2,          1,   173.8000,   175.6000,   164.8000,     7.1414,     7.1414,     7.1414,    71.2201,    -2.6243,     5.3316,     5.8697,     0.7173,     1.6027,     0.1953,     0.0630,     0.6886,     0.0035,     0.0212,     0.0613,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         75,         63,          3,          3, DEFECTOS 
026.jpg,          2,          2,   212.6897,   212.2414,   163.6552,     3.0000,     3.0000,     3.0000,    83.9157,    -7.5851,    24.1578,     6.1263,     2.2472,     5.1723,     0.1655,     0.2352,     0.8389,     0.0131,     0.0472,     0.0646,         29,    24.5460,     0.9725,    13.3640,     3.1111,     0.0000,     0.0000,     0.0000,         80,         53,         12,          6, DEFECTOS 
026.jpg,          2,          3,   202.6000,   202.6000,   202.6000,     7.1414,     7.1414,     7.1414,    81.5116,     0.0000,     0.0000,     4.8647,     0.0000,     0.0000,     0.0000,     0.0000,     0.7945,     0.0000,     0.0000,     0.0531,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         89,         42,          3,          3, CALYX 
026.jpg,          2,          4,   203.6250,   206.5000,   188.1250,     5.6569,     5.6569,     5.6569,    82.2481,    -4.2236,     8.8013,     4.5631,     0.7579,     1.5827,     0.1927,     0.0893,     0.8098,     0.0021,     0.0172,     0.0499,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         97,         59,          4,          3, DEFECTOS 
026.jpg,          2,          5,   174.8000,   176.8000,   163.8000,     7.1414,     7.1414,     7.1414,    71.6018,    -3.0807,     6.4117,     5.3568,     0.2041,     0.5883,     0.1925,     0.0741,     0.6933,     0.0024,     0.0097,     0.0566,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        108,         38,          3,          3, DEFECTOS 
026.jpg,          3,          1,   204.8000,   208.2000,   185.6000,     5.0990,     5.0990,     5.0990,    82.7299,    -5.1123,    10.8414,     3.8460,     0.6962,     1.5483,     0.1918,     0.1093,     0.8165,     0.0018,     0.0187,     0.0413,         10,    14.0600,     0.9154,     6.9089,     2.7809,     0.0000,     0.0000,     0.0000,         20,         47,          6,          4, DEFECTOS 
026.jpg,          3,          2,   198.0256,   200.3736,   165.8608,     1.0000,     1.0000,     1.0000,    79.6582,    -6.5454,    17.0484,     9.3461,     3.1833,     8.1040,     0.1816,     0.1774,     0.7881,     0.0449,     0.0821,     0.1010,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         35,         17,         58,         13, DEFECTOS 
026.jpg,          3,          3,   204.7901,   196.9630,   163.1111,     1.7321,     1.7321,     1.7321,    79.2811,    -2.7137,    18.0578,     7.3311,     1.7235,     5.4346,     0.1355,     0.2073,     0.8032,     0.0137,     0.0692,     0.0785,         81,    44.5940,     0.8820,    16.2978,     7.6802,     0.0000,     0.0000,     0.0000,         45,         55,          8,         15, CALYX 
026.jpg,          3,          4,   201.5625,   199.9375,   143.8750,     2.8284,     2.8284,     2.8284,    79.4623,    -8.0056,    28.2906,     6.9147,     2.2665,    10.2003,     0.1652,     0.2900,     0.7929,     0.0125,     0.1059,     0.0738,         32,    24.0580,     0.9584,    12.5523,     3.5812,     0.0000,     0.0000,     0.0000,         46,         43,         12,          4, DEFECTOS 
